Competition,District Name,District IRN,Building Name,Building IRN,Building Adress,Year,Preformance Index,School Type,White,Asian,Black,Hispanic,AYP Met?
0,Bettsville Local,049692,Bettsville Elementary,002618,"PO Box 6 Bettsville, OH   44815-0006",2014,95.5,Elementary School,,,,,
0,Bettsville Local,049692,Bettsville High School,002626,"PO Box 6 Bettsville, OH   44815-0006",2014,90.571,High School,,,,,
8,Akron City,043489,Betty Jane Community Learning Center,002634,"444 Darrow Rd Akron, OH   44305-3004",2014,89.142,Elementary School,,,,,
3,Toledo City,044909,Beverly Elementary School,002642,"3548 S Detroit Ave Toledo, OH   43614-4441",2014,100.322,Elementary School,,,,,
0,Fort Frye Local,050484,Beverly-Center Elementary School,002659,"PO Box 1028 Beverly, OH   45715-1028",2014,97.616,Elementary School,,,,,
6,Mad River Local,048702,Beverly Gardens Elementary School,002667,"5555 Enright Ave Dayton, OH   45431-2270",2014,101.776,Elementary School,,,,,
2,Bexley City,043620,Bexley High School,002675,"326 S Cassingham Rd Bexley, OH   43209-1898",2014,109.613,High School,,,,,
0,Gallia County Local,065680,River Valley Middle School,002683,"8779 State Route 160 Bidwell, OH   45614-9010",2014,100.57,Middle School,,,,,
0,Big Walnut Local,046748,Big Walnut High School,002709,"PO Box 5001 Sunbury, OH   43074-5001",2014,106.996,High School,,,,,
1,Columbus City School District,043802,Binns Elementary School,002733,"1080 Binns Blvd Columbus, OH   43204-2381",2014,88.754,Elementary School,,,,,
1,Toledo City,044909,Birmingham Elementary School,002758,"2222 Bakewell St Toledo, OH   43605-1208",2014,86.068,Elementary School,,,,,
5,Twinsburg City,050070,Samuel Bissell Elementary School,002766,"1811 Glenwood Dr Twinsburg, OH   44087-1214",2014,109.22,Elementary School,,,,,
0,Black River Local,048462,Black River High School,002782,"233 County Road 40 Sullivan, OH   44880-9731",2014,102.972,High School,,,,,
0,Jefferson Township Local,048686,Blairwood Elementary School,002824,"1241 Blairwood Ave Dayton, OH   45418-2023",2014,78.592,Elementary School,,,,,
1,Blanchester Local,046383,Blanchester Middle School,002832,"955 Cherry St Blanchester, OH   45107-7907",2014,101.7,Middle School,,,,,
1,Blanchester Local,046383,Blanchester High School,002840,"953 Cherry St Blanchester, OH   45107-7907",2014,101.726,High School,,,,,
1,Bloom-Carroll Local,046862,Bloom Carroll Intermediate School,002857,"PO Box 208 Lithopolis, OH   43136-0208",2014,105.438,Elementary School,,,,,
0,Bloom-Vernon Local,049593,South Webster Jr/Sr High School,002873,"PO Box 100 South Webster, OH   45682-0100",2014,98.896,High School,,,,,
0,Edgewood City,046094,Edgewood Elementary School,002923,"3440 Busenbark Rd Trenton, OH   45067-7612",2014,97.67,Elementary School,,,,,
0,Bloomfield-Mespo Local,050096,Bloomfield High School,002956,"2077 Park West Rd North Bloomfield, OH   44450-9702",2014,103.684,High School,,,,,
0,Miami Trace Local,046920,Miami Trace Middle School,002964,"3800 State Route 41 NW Washington Court House, OH   43160-9184",2014,100.109,Middle School,,,,,
2,Liberty Local,050195,E J Blott Elementary School,002980,"4115 Shady Rd Youngstown, OH   44505-1352",2014,91.301,Elementary School,,,,,
2,Sycamore Community City,044867,Blue Ash Elementary,002998,"9541 Plainfield Rd Cincinnati, OH   45236-1007",2014,108.038,Elementary School,,,,,
2,Bluffton Exempted Village,045211,Bluffton Elementary School,003020,"102 S Jackson St Bluffton, OH   45817-1218",2014,109.109,Elementary School,,,,,
2,Bluffton Exempted Village,045211,Bluffton High School,003038,"106 W College Ave Bluffton, OH   45817-1203",2014,109.114,High School,,,,,
0,Wapakoneta City,044982,Wapakoneta Middle School,003046,"400 W Harrison St Wapakoneta, OH   45895-1454",2014,98.887,Middle School,,,,,
2,Boardman Local,048306,Boardman Glenwood Middle School,003053,"7635 Glenwood Ave Youngstown, OH   44512-5822",2014,102.284,Middle School,,,,,
2,Boardman Local,048306,Boardman High School,003061,"7777 Glenwood Ave Youngstown, OH   44512-5824",2014,103.971,High School,,,,,
9,Cuyahoga Falls City,043836,Bolich Middle School,003103,"2630 13th St Cuyahoga Falls, OH   44223-2202",2014,96.488,Middle School,,,,,
1,Tuscarawas Valley Local,050302,Tuscarawas Valley Intermediate,003129,"216 Park Avenue Bolivar, OH   44612-0196",2014,102.794,Elementary School,,,,,
5,Cleveland Municipal,043786,Bolton,003137,"9803 Quebec Ave Cleveland, OH   44106-3519",2014,57.727,Elementary School,,,,,
6,Cincinnati City,043752,Bond Hill Academy Elementary School,003152,"1510 California Ave Cincinnati, OH   45237-5621",2014,80.248,Elementary School,,,,,
4,Woodridge Local,049973,Woodridge Middle School,003202,"4451 Quick Rd Peninsula, OH   44264-9706",2014,103.028,Middle School,,,,,
1,Botkins Local,049767,Botkins Elementary School,003210,"PO Box 550 Botkins, OH   45306-0550",2014,104.541,Elementary School,,,,,
1,Botkins Local,049767,Botkins High School,003228,"PO Box 550 Botkins, OH   45306-0550",2014,109.478,High School,,,,,
7,Shaker Heights City,044750,Boulevard Elementary School,003244,"14900 Drexmore Rd Shaker Heights, OH   44120-2478",2014,102.852,Elementary School,,,,,
6,Cleveland Heights-University Heights City,043794,Boulevard Elementary School,003251,"1749 Lee Rd Cleveland Heights, OH   44118-1705",2014,79.307,Elementary School,,,,,
0,Conotton Valley Union Local,047548,Conotton Valley Elementary,003277,"600 Main St Bowerston, OH   44695-9710",2014,100.738,Elementary School,,,,,
0,Bowling Green City School District,043638,Bowling Green High School,003285,"530 W Poe Rd Bowling Green, OH   43402-1213",2014,104.148,High School,,,,,
0,Bowling Green City School District,043638,Bowling Green Middle School,003293,"1079 Fairview Ave Bowling Green, OH   43402-1234",2014,100.996,Middle School,,,,,
3,Toledo City,044909,Bowsher High School,003301,"2200 Arlington Avenue Toledo, OH   43614-4441",2014,87.063,High School,,,,,
0,LaBrae Local,050245,LaBrae Intermediate School,003335,"1001 N Leavitt Rd Leavittsburg, OH   44430-9644",2014,101.441,Elementary School,,,,,
0,Bradford Exempted Village,045229,Bradford Elementary School,003368,"740 Railroad Ave Bradford, OH   45308-8605",2014,98.175,Elementary School,,,,,
0,Bradford Exempted Village,045229,Bradford High School,003376,"750 Railroad Ave Bradford, OH   45308-8605",2014,94.202,High School,,,,,
1,Orange City,046581,Ballard Brady Middle School,003400,"32000 Chagrin Blvd Pepper Pike, OH   44124-5922",2014,107.393,Middle School,,,,,
1,West Clermont Local,046359,Brantner Lane Elementary School,003434,"609 Brantner Ln Cincinnati, OH   45244-1505",2014,92.09,Elementary School,,,,,
7,Mad River Local,048702,Brantwood Elementary School,003442,"4350 Schwinn Dr Dayton, OH   45404-1341",2014,97.765,Elementary School,,,,,
8,Brecksville-Broadview Heights City,043646,Brecksville-Broadview Heights High School,003467,"6380 Mill Rd Broadview Heights, OH   44147-2260",2014,111.238,High School,,,,,
8,Brecksville-Broadview Heights City,043646,Brecksville-Broadview Heights Middle School,003475,"6376 Mill Rd Broadview Heights, OH   44147-2260",2014,107.668,Middle School,,,,,
1,Mentor Exempted Village,045492,Brentmoor Elementary School,003509,"7671 Johnnycake Ridge Rd Mentor, OH   44060-5531",2014,99.184,Elementary School,,,,,
0,Bridgeport Exempted Village,045237,The Bridgeport School District - High School,003558,"55707 Industrial Dr Bridgeport, OH   43912-1516",2014,96.406,High School,,,,,
5,Oak Hills Local,047373,Bridgetown Middle School,003566,"3900 Race Rd Cincinnati, OH   45211-4300",2014,107.516,Middle School,,,,,
0,Napoleon Area City,044438,C D Brillhart Elementary School,003582,"201 Rohrs Ave Napoleon, OH   43545-2145",2014,0.0,Elementary School,,,,,
0,Buckeye Local,047787,Buckeye North Elementary School,003590,"1004 3rd St Brilliant, OH   43913-1058",2014,95.179,Elementary School,,,,,
3,Field Local,049197,Brimfield Elementary School,003616,"4170 State Route 43 Kent, OH   44240-6916",2014,100.661,Elementary School,,,,,
3,Mansfield City,044297,Malabar Intermediate School,003624,"205 W Cook Rd Mansfield, OH   44907-2405",2014,87.836,Elementary School,,,,,
2,Bristol Local,050112,Bristol Elementary School,003632,"PO Box 260 Bristolville, OH   44402-0260",2014,101.656,Elementary School,,,,,
2,Bristol Local,050112,Bristol High School,003640,"PO Box 260 Bristolville, OH   44402-0260",2014,98.495,High School,,,,,
1,Hilliard City,047019,Britton Elementary School,003657,"4501 Britton Rd Hilliard, OH   43026-9446",2014,95.619,Elementary School,,,,,
2,Columbus City School District,043802,Broadleigh Elementary School,003665,"3039 Maryland Ave Columbus, OH   43209-1538",2014,64.689,Elementary School,,,,,
2,Tipp City Exempted Village,045617,Broadway Elementary School,003707,"223 W Broadway St Tipp City, OH   45371-1639",2014,106.862,Elementary School,,,,,
0,Brookfield Local,050120,Brookfield High School,003749,"614 Bedford Rd SE Brookfield, OH   44403-9756",2014,99.333,High School,,,,,
0,Brookfield Local,050120,Brookfield Middle School,003756,"614 Bedford Rd SE Brookfield, OH   44403-9756",2014,94.129,Middle School,,,,,
4,Columbus City School District,043802,Brookhaven High School,003764,"4077 Karl Rd Columbus, OH   43224-2137",2014,75.263,High School,,,,,
17,Brooklyn City,043653,Brooklyn High School,003780,"9200 Biddulph Rd Brooklyn, OH   44144-2614",2014,99.382,High School,,,,,
21,Berea City,043612,Brook Park Memorial Elementary School,003806,"16900 Holland Rd Brook Park, OH   44142-3522",2014,102.718,Elementary School,,,,,
17,Brooklyn City,043653,Brookridge Elementary School,003814,"4500 Ridge Rd Brooklyn, OH   44144-3351",2014,91.97,Elementary School,,,,,
2,Worthington City,045138,Brookside Elementary School,003822,"6700 Mcvey Blvd Columbus, OH   43235-2820",2014,102.578,Elementary School,,,,,
5,Sheffield-Sheffield Lake City,044768,Brookside High School,003830,"1812 Harris Rd Sheffield Village, OH   44054-2628",2014,102.51,High School,,,,,
20,Berea City,043612,Brookview Elementary School,003848,"14105 Snow Rd Brook Park, OH   44142-2557",2014,100.247,Elementary School,,,,,
0,Brookville Local,048678,Brookville High School,003863,"1 Blue Pride Drive Brookville, OH   45309",2014,105.176,High School,,,,,
0,Hilliard City,047019,Brown Elementary School,003897,"2494 Walker Rd Hilliard, OH   43026-8309",2014,96.884,Elementary School,,,,,
1,Ravenna City,044685,Brown Middle School,003905,"228 S Scranton St Ravenna, OH   44266-2642",2014,93.016,Middle School,,,,,
1,Eaton Community City,043935,William Bruce Elementary School,003954,"506-B Aukerman St Eaton, OH   45320-1919",2014,97.685,Elementary School,,,,,
9,Brunswick City,043661,Brunswick High School,003970,"3581 Center Rd Brunswick, OH   44212-3617",2014,104.952,High School,,,,,
12,Midview Local,048173,Midview North Elementary School,003988,"13070 Durkee Rd Grafton, OH   44044-1122",2014,0.0,Elementary School,,,,,
4,South Euclid-Lyndhurst City,044792,Brush High School,003996,"4875 Glenlyn Rd Lyndhurst, OH   44124-2312",2014,95.529,High School,,,,,
0,Bryan City,043679,Bryan Middle School,004002,"1301 Center St Bryan, OH   43506-9125",2014,99.326,Middle School,,,,,
0,Bryan City,043679,Bryan High School,004028,"150 S Portland St Bryan, OH   43506-1686",2014,101.215,High School,,,,,
7,Akron City,043489,Buchtel High School,004077,"1040 Copley Rd Akron, OH   44320-2853",2014,76.263,High School,,,,,
0,Buckeye Central Local,046508,Buckeye Central High School,004085,"938 S Kibler St New Washington, OH   44854-9521",2014,105.903,High School,,,,,
1,Riverside Local,047894,Buckeye Elementary School,004101,"175 Buckeye Rd Painesville, OH   44077-1949",2014,104.118,Elementary School,,,,,
0,Buckeye Local,048470,Buckeye High School,004127,"3084 Columbia Rd Medina, OH   44256-9411",2014,104.335,High School,,,,,
2,Columbus City School District,043802,Buckeye Middle School,004135,"2950 Parsons Ave Columbus, OH   43207-3742",2014,76.753,Middle School,,,,,
2,Buckeye Valley Local,046755,Buckeye Valley Local High School,004143,"901 Coover Rd Delaware, OH   43015-9564",2014,106.791,High School,,,,,
0,Greenfield Exempted Village,045401,Buckskin Elementary School,004176,"PO Box 69 South Salem, OH   45681-0069",2014,94.275,Elementary School,,,,,
0,Bucyrus City,043687,Bucyrus Secondary School,004184,"900 W Perry St Bucyrus, OH   44820-1761",2014,93.534,High School,,,,,
0,Loudonville-Perrysville Exempted Village,045468,Budd Elementary School,004192,"210 E Main St Loudonville, OH   44842-1245",2014,98.63,Elementary School,,,,,
0,Steubenville City,044826,Pugliese Elementary West,004200,"435 John Scott Hwy Connector Steubenville, OH   43952-3026",2014,104.965,Elementary School,,,,,
0,Rolling Hills Local,047308,Brook Intermediate School,004218,"58601 Marietta Rd Byesville, OH   43723-9705",2014,87.92,Elementary School,,,,,
10,Cleveland Municipal,043786,Buhrer,004234,"1600 Buhrer Ave Cleveland, OH   44109-1747",2014,90.501,Elementary School,,,,,
1,Ashtabula Area City,043513,Ontario Primary School,004242,"2302 Wade Ave Ashtabula, OH   44004-9435",2014,92.595,Elementary School,,,,,
2,Youngstown City Schools,045161,Paul C Bunn Elementary School,004267,"1825 Sequoya Dr Youngstown, OH   44514-1274",2014,85.368,Elementary School,,,,,
0,South Point Local,047951,Burlington Elementary School,004317,"8781 County Road 1 South Point, OH   45680-8964",2014,94.56,Elementary School,,,,,
1,Wauseon Exempted Village,045641,Wauseon Middle School,004333,"940 E Oak St Wauseon, OH   43567-1605",2014,103.31,Middle School,,,,,
1,Columbus City School District,043802,Burroughs Elementary School,004341,"551 S Richardson Ave Columbus, OH   43204-3172",2014,66.811,Elementary School,,,,,
1,Toledo City,044909,Burroughs Elementary School,004358,"2420 South Ave Toledo, OH   43609-1611",2014,94.533,Elementary School,,,,,
2,Berkshire Local,047167,Burton Elementary School,004366,"PO Box 406 Burton, OH   44021-0406",2014,102.981,Elementary School,,,,,
0,Clear Fork Valley Local,049411,Butler Elementary School,004390,"125 College St Butler, OH   44822-9675",2014,102.42,Elementary School,,,,,
0,Arcanum-Butler Local,046631,Butler Middle School,004408,"2011 Trojan Ave Arcanum, OH   45304-1381",2014,98.868,Middle School,,,,,
4,Vandalia-Butler City,044958,Butler High School,004416,"600 S Dixie Dr Vandalia, OH   45377-2550",2014,105.577,High School,,,,,
16,North Olmsted City,044529,Butternut Elementary School,004424,"26669 Butternut Ridge Rd North Olmsted, OH   44070-4406",2014,105.263,Elementary School,,,,,
0,Rolling Hills Local,047308,Byesville Elementary School,004432,"212 Main St Byesville, OH   43723-1339",2014,0.0,Elementary School,,,,,
6,Shaker Heights City,044750,Shaker Hts Middle School,004457,"20600 Shaker Blvd Shaker Heights, OH   44122-2620",2014,96.905,Middle School,,,,,
3,Oak Hills Local,047373,C O Harrison Elementary School,004473,"585 Neeb Rd Cincinnati, OH   45233-4610",2014,104.022,Elementary School,,,,,
8,Brunswick City,043661,C R Towslee Elementary School,004481,"3555 Center Rd Brunswick, OH   44212-3617",2014,103.18,Elementary School,,,,,
0,Harrison Hills City,045245,Harrison Central Jr./Sr. High School,004507,"440 E Market St Cadiz, OH   43907-1244",2014,93.435,High School,,,,,
0,Gallia County Local,065680,Southwestern Elementary School,004515,"4834 State Route 325 Patriot, OH   45658-8960",2014,99.207,Elementary School,,,,,
0,Beaver Local,046425,Calcutta Elementary School,004549,"15482 State Route 170 East Liverpool, OH   43920-9602",2014,103.321,Elementary School,,,,,
0,Caldwell Exempted Village,045252,Caldwell High School,004556,"516 Fairground St Caldwell, OH   43724-1175",2014,101.217,High School,,,,,
0,Caldwell Exempted Village,045252,Caldwell Elementary School,004564,"44350 Fairgrounds Rd Caldwell, OH   43724-9561",2014,91.487,Elementary School,,,,,
0,River Valley Local,048447,Liberty Elementary School,004580,"1932 Whetstone River Rd N Caledonia, OH   43314-9720",2014,96.53,Elementary School,,,,,
4,East Cleveland City School District,043901,Caledonia Elementary School,004598,"914 Caledonia Ave Cleveland Heights, OH   44112-2319",2014,69.356,Elementary School,,,,,
0,Cambridge City,043695,Cambridge Middle School,004614,"1400 Deerpath Dr Cambridge, OH   43725-9098",2014,93.502,Middle School,,,,,
0,Cambridge City,043695,Cambridge High School,004622,"1401 Deerpath Dr Cambridge, OH   43725-9097",2014,91.134,High School,,,,,
0,Preble Shawnee Local,049288,Camden Primary School,004630,"120 Bloomfield St Camden, OH   45311-1154",2014,104.7,Elementary School,,,,,
0,Canfield Local,048314,C H Campbell Elementary School,004697,"300 Moreland Dr Canfield, OH   44406-1028",2014,109.098,Elementary School,,,,,
0,Ironton City,044149,Ironton Middle School,004713,"302 Delaware St Ironton, OH   45638-1010",2014,97.662,Middle School,,,,,
1,Streetsboro City,049239,Campus Intermediate Elementary School,004739,"8955 Kirby Ln Streetsboro, OH   44241-1724",2014,105.2,Elementary School,,,,,
1,Jonathan Alder Local,048264,Jonathan Alder Junior High,004747,"6440 Kilbury Huber Rd Plain City, OH   43064-9573",2014,104.102,Junior High School,,,,,
