Competition,District Name,District IRN,Building Name,Building IRN,Building Adress,Year,Preformance Index,School Type,White,Asian,Black,Hispanic,AYP Met?
,Twinsburg City,050070,Samuel Bissell Elementary School,002766,"1811 Glenwood Dr Twinsburg, OH, 44087-1214",2016,102.742,?,,,,,
,Black River Local,048462,Black River High School,002782,"233 County Road 40 Sullivan, OH, 44880-9731",2016,77.772,?,,,,,
,Jefferson Township Local,048686,Blairwood Elementary School,002824,"1241 Blairwood Ave Dayton, OH, 45418-2023",2016,73.765,?,,,,,
,Blanchester Local,046383,Blanchester Middle School,002832,"955 Cherry St Blanchester, OH, 45107-7907",2016,86.046,?,,,,,
,Blanchester Local,046383,Blanchester High School,002840,"953 Cherry St Blanchester, OH, 45107-7907",2016,85.519,?,,,,,
,Bloom-Carroll Local,046862,Bloom Carroll Intermediate School,002857,"PO Box 208 Lithopolis, OH, 43136-0208",2016,93.812,?,,,,,
,Bloom-Vernon Local,049593,South Webster Jr/Sr High School,002873,"PO Box 100 South Webster, OH, 45682-0100",2016,78.82000000000001,?,,,,,
,Edgewood City,046094,Edgewood Elementary School,002923,"3440 Busenbark Rd Trenton, OH, 45067-7612",2016,93.199,?,,,,,
,Bloomfield-Mespo Local,050096,Bloomfield High School,002956,"2077 Park West Rd North Bloomfield, OH, 44450-9702",2016,87.5,?,,,,,
,Miami Trace Local,046920,Miami Trace Middle School,002964,"3800 State Route 41 NW Washington Court House, OH, 43160-9184",2016,82.78,?,,,,,
,Liberty Local,050195,E J Blott Elementary School,002980,"4115 Shady Rd Youngstown, OH, 44505-1352",2016,85.69200000000001,?,,,,,
,Sycamore Community City,044867,Blue Ash Elementary,002998,"9541 Plainfield Rd Cincinnati, OH, 45236-1007",2016,98.97800000000001,?,,,,,
,Bluffton Exempted Village,045211,Bluffton Elementary School,003020,"102 S Jackson St Bluffton, OH, 45817-1218",2016,108.06500000000001,?,,,,,
,Bluffton Exempted Village,045211,Bluffton High School,003038,"106 W College Ave Bluffton, OH, 45817-1203",2016,89.146,?,,,,,
,Wapakoneta City,044982,Wapakoneta Middle School,003046,"400 W Harrison St Wapakoneta, OH, 45895-1454",2016,95.638,?,,,,,
,Boardman Local,048306,Boardman Glenwood Middle School,003053,"7635 Glenwood Ave Youngstown, OH, 44512-5822",2016,91.31700000000001,?,,,,,
,Boardman Local,048306,Boardman High School,003061,"7777 Glenwood Ave Youngstown, OH, 44512-5824",2016,86.551,?,,,,,
,Cuyahoga Falls City,043836,Bolich Middle School,003103,"2630 13th St Cuyahoga Falls, OH, 44223-2202",2016,80.747,?,,,,,
,Tuscarawas Valley Local,050302,Tuscarawas Valley Intermediate,003129,"216 Park Avenue Bolivar, OH, 44612-0196",2016,96.828,?,,,,,
,Cleveland Municipal,043786,Bolton,003137,"9803 Quebec Ave Cleveland, OH, 44106-3519",2016,36.583,?,,,,,
,Cincinnati City,043752,Bond Hill Academy Elementary School,003152,"1510 California Ave Cincinnati, OH, 45237-5621",2016,49.258,?,,,,,
,Woodridge Local,049973,Woodridge Middle School,003202,"4451 Quick Rd Peninsula, OH, 44264-9706",2016,88.81,?,,,,,
,Botkins Local,049767,Botkins Elementary School,003210,"PO Box 550 Botkins, OH, 45306-0550",2016,103.423,?,,,,,
,Botkins Local,049767,Botkins High School,003228,"PO Box 550 Botkins, OH, 45306-0550",2016,96.549,?,,,,,
,Shaker Heights City,044750,Boulevard Elementary School,003244,"14900 Drexmore Rd Shaker Heights, OH, 44120-2478",2016,94.138,?,,,,,
,Cleveland Heights-University Heights City,043794,Boulevard Elementary School,003251,"1749 Lee Rd Cleveland Heights, OH, 44118-1705",2016,68.812,?,,,,,
,Conotton Valley Union Local,047548,Conotton Valley Elementary,003277,"600 Main St Bowerston, OH, 44695-9710",2016,82.705,?,,,,,
,Bowling Green City,043638,Bowling Green High School,003285,"530 W Poe Rd Bowling Green, OH, 43402-1213",2016,82.491,?,,,,,
,Bowling Green City,043638,Bowling Green Middle School,003293,"1079 Fairview Ave Bowling Green, OH, 43402-1234",2016,86.914,?,,,,,
,Toledo City,044909,Bowsher High School,003301,"2200 Arlington Avenue Toledo, OH, 43614-4441",2016,58.064,?,,,,,
,LaBrae Local,050245,LaBrae Intermediate School,003335,"1001 N Leavitt Rd Leavittsburg, OH, 44430-9644",2016,92.641,?,,,,,
,Bradford Exempted Village,045229,Bradford Elementary School,003368,"740 Railroad Ave Bradford, OH, 45308-8605",2016,85.676,?,,,,,
,Bradford Exempted Village,045229,Bradford High School,003376,"750 Railroad Ave Bradford, OH, 45308-8605",2016,69.43,?,,,,,
,Orange City,046581,Ballard Brady Middle School,003400,"32000 Chagrin Blvd Pepper Pike, OH, 44124-5922",2016,99.799,?,,,,,
,West Clermont Local,046359,Brantner Lane Elementary School,003434,"609 Brantner Ln Cincinnati, OH, 45244-1505",2016,77.687,?,,,,,
,Mad River Local,048702,Brantwood Elementary School,003442,"4350 Schwinn Dr Dayton, OH, 45404-1341",2016,87.637,?,,,,,
,Brecksville-Broadview Heights City,043646,Brecksville-Broadview Heights High School,003467,"6380 Mill Rd Broadview Heights, OH, 44147-2260",2016,103.747,?,,,,,
,Brecksville-Broadview Heights City,043646,Brecksville-Broadview Heights Middle School,003475,"6376 Mill Rd Broadview Heights, OH, 44147-2260",2016,105.16,?,,,,,
,Mentor Exempted Village,045492,Brentmoor Elementary School,003509,"7671 Johnnycake Ridge Rd Mentor, OH, 44060-5531",2016,99.60900000000001,?,,,,,
,Bridgeport Exempted Village,045237,The Bridgeport School District - High School,003558,"55707 Industrial Dr Bridgeport, OH, 43912-1516",2016,75.49300000000001,?,,,,,
,Oak Hills Local,047373,Bridgetown Middle School,003566,"3900 Race Rd Cincinnati, OH, 45211-4300",2016,95.257,?,,,,,
,Buckeye Local,047787,Buckeye North Elementary School,003590,"1004 3rd St Brilliant, OH, 43913-1058",2016,91.128,?,,,,,
,Field Local,049197,Brimfield Elementary School,003616,"4170 State Route 43 Kent, OH, 44240-6916",2016,95.4,?,,,,,
,Mansfield City,044297,Malabar Intermediate School,003624,"205 W Cook Rd Mansfield, OH, 44907-2405",2016,70.283,?,,,,,
,Bristol Local,050112,Bristol Elementary School,003632,"PO Box 260 Bristolville, OH, 44402-0260",2016,92.775,?,,,,,
,Bristol Local,050112,Bristol High School,003640,"PO Box 260 Bristolville, OH, 44402-0260",2016,81.268,?,,,,,
,Hilliard City,047019,Britton Elementary School,003657,"4501 Britton Rd Hilliard, OH, 43026-9446",2016,88.715,?,,,,,
,Columbus City,043802,Broadleigh Elementary School,003665,"3039 Maryland Ave Columbus, OH, 43209-1538",2016,49.524,?,,,,,
,Tipp City Exempted Village,045617,Broadway Elementary School,003707,"223 W Broadway St Tipp City, OH, 45371-1639",2016,94.49,?,,,,,
,Brookfield Local,050120,Brookfield High School,003749,"614 Bedford Rd SE Brookfield, OH, 44403-9756",2016,79.516,?,,,,,
,Brookfield Local,050120,Brookfield Middle School,003756,"614 Bedford Rd SE Brookfield, OH, 44403-9756",2016,86.19200000000001,?,,,,,
,Brooklyn City,043653,Brooklyn High School,003780,"9200 Biddulph Rd Brooklyn, OH, 44144-2614",2016,70.277,?,,,,,
,Berea City,043612,Brook Park Memorial Elementary School,003806,"16900 Holland Rd Brook Park, OH, 44142-3522",2016,85.045,?,,,,,
,Brooklyn City,043653,Brooklyn Elementary School,003814,"9200 Biddulph Rd Brooklyn, OH, 44144-2614",2016,72.303,?,,,,,
,Worthington City,045138,Brookside Elementary School,003822,"6700 Mcvey Blvd Columbus, OH, 43235-2820",2016,88.608,?,,,,,
,Sheffield-Sheffield Lake City,044768,Brookside High School,003830,"1662 Harris Rd Sheffield Village, OH, 44054-2624",2016,81.632,?,,,,,
,Berea City,043612,Brookview Elementary School,003848,"14105 Snow Rd Brook Park, OH, 44142-2557",2016,78.166,?,,,,,
,Brookville Local,048678,Brookville High School,003863,"1 Blue Pride Drive Brookville, OH, 45309",2016,88.287,?,,,,,
,Hilliard City,047019,Brown Elementary School,003897,"2494 Walker Rd Hilliard, OH, 43026-8309",2016,86.48,?,,,,,
,Ravenna City,044685,Brown Middle School,003905,"228 S Scranton St Ravenna, OH, 44266-2642",2016,77.662,?,,,,,
,Eaton Community City,043935,William Bruce Elementary School,003954,"506-B Aukerman St Eaton, OH, 45320-1919",2016,91.546,?,,,,,
,Brunswick City,043661,Brunswick High School,003970,"3581 Center Rd Brunswick, OH, 44212-3617",2016,80.583,?,,,,,
,South Euclid-Lyndhurst City,044792,Brush High School,003996,"4875 Glenlyn Rd Lyndhurst, OH, 44124-2312",2016,68.34400000000001,?,,,,,
,Bryan City,043679,Bryan Middle School,004002,"150 S Portland St Bryan, OH, 43506-1686",2016,90.04,?,,,,,
,Bryan City,043679,Bryan High School,004028,"1000 W Fountain Grove Drive Bryan, OH, 43506-1686",2016,70.32300000000001,?,,,,,
,Akron City,043489,Buchtel High School,004077,"1040 Copley Rd Akron, OH, 44320-2853",2016,46.303000000000004,?,,,,,
,Buckeye Central Local,046508,Buckeye Central High School,004085,"938 S Kibler St New Washington, OH, 44854-9521",2016,84.492,?,,,,,
,Riverside Local,047894,Buckeye Elementary School,004101,"175 Buckeye Rd Painesville, OH, 44077-1949",2016,97.034,?,,,,,
,Buckeye Local,048470,Buckeye High School,004127,"3084 Columbia Rd Medina, OH, 44256-9411",2016,83.74600000000001,?,,,,,
,Columbus City,043802,Buckeye Middle School,004135,"2950 Parsons Ave Columbus, OH, 43207-3742",2016,51.052,?,,,,,
,Buckeye Valley Local,046755,Buckeye Valley Local High School,004143,"901 Coover Rd Delaware, OH, 43015-9564",2016,87.876,?,,,,,
,Greenfield Exempted Village,045401,Buckskin Elementary School,004176,"PO Box 69 South Salem, OH, 45681-0069",2016,84.465,?,,,,,
,Bucyrus City,043687,Bucyrus Secondary School,004184,"900 W Perry St Bucyrus, OH, 44820-1761",2016,69.45400000000001,?,,,,,
,Loudonville-Perrysville Exempted Village,045468,Budd Elementary School,004192,"210 E Main St Loudonville, OH, 44842-1245",2016,95.798,?,,,,,
,Steubenville City,044826,Pugliese Elementary West,004200,"435 John Scott Hwy Connector Steubenville, OH, 43952-3026",2016,117.543,?,,,,,
,Rolling Hills Local,047308,Brook Intermediate School,004218,"58601 Marietta Rd Byesville, OH, 43723-9705",2016,82.433,?,,,,,
,Cleveland Municipal,043786,Buhrer,004234,"1600 Buhrer Ave Cleveland, OH, 44109-1747",2016,71.772,?,,,,,
,Ashtabula Area City,043513,Ontario Primary School,004242,"2302 Wade Ave Ashtabula, OH, 44004-9435",2016,69.833,?,,,,,
,Youngstown City,045161,Paul C Bunn Elementary School,004267,"1825 Sequoya Dr Youngstown, OH, 44514-1274",2016,72.757,?,,,,,
,South Point Local,047951,Burlington Elementary School,004317,"8781 County Road 1 South Point, OH, 45680-8964",2016,83.417,?,,,,,
,Wauseon Exempted Village,045641,Wauseon Middle School,004333,"940 E Oak St Wauseon, OH, 43567-1605",2016,92.334,?,,,,,
,Columbus City,043802,Burroughs Elementary School,004341,"551 S Richardson Ave Columbus, OH, 43204-3172",2016,53.624,?,,,,,
,Toledo City,044909,Burroughs Elementary School,004358,"2420 South Ave Toledo, OH, 43609-1611",2016,73.85900000000001,?,,,,,
,Berkshire Local,047167,Burton Elementary School,004366,"PO Box 406 Burton, OH, 44021-0406",2016,94.516,?,,,,,
,Clear Fork Valley Local,049411,Butler Elementary School,004390,"125 College St Butler, OH, 44822-9675",2016,89.822,?,,,,,
,Arcanum-Butler Local,046631,Butler Middle School,004408,"2011 Trojan Ave Arcanum, OH, 45304-1381",2016,92.37400000000001,?,,,,,
,Vandalia-Butler City,044958,Butler High School,004416,"600 S Dixie Dr Vandalia, OH, 45377-2550",2016,79.056,?,,,,,
,North Olmsted City,044529,Butternut Elementary School,004424,"26669 Butternut Ridge Rd North Olmsted, OH, 44070-4406",2016,89.559,?,,,,,
,Shaker Heights City,044750,Shaker Hts Middle School,004457,"20600 Shaker Blvd Shaker Heights, OH, 44122-2620",2016,84.177,?,,,,,
,Oak Hills Local,047373,C O Harrison Elementary School,004473,"585 Neeb Rd Cincinnati, OH, 45233-4610",2016,100.292,?,,,,,
,Brunswick City,043661,C R Towslee Elementary School,004481,"3555 Center Rd Brunswick, OH, 44212-3617",2016,95.70700000000001,?,,,,,
,Harrison Hills City,045245,Harrison Central Jr./Sr. High School,004507,"440 E Market St Cadiz, OH, 43907-1244",2016,71.452,?,,,,,
,Gallia County Local,065680,Southwestern Elementary School,004515,"4834 State Route 325 Patriot, OH, 45658-8960",2016,78.235,?,,,,,
,Beaver Local,046425,Beaver Local Elementary School,004549,"46088 Bell School Rd East Liverpool, OH, 43920-8788",2016,88.61200000000001,?,,,,,
,Caldwell Exempted Village,045252,Caldwell High School,004556,"516 Fairground St Caldwell, OH, 43724-1175",2016,65.419,?,,,,,
,Caldwell Exempted Village,045252,Caldwell Elementary School,004564,"44350 Fairgrounds Rd Caldwell, OH, 43724-9561",2016,73.101,?,,,,,
,River Valley Local,048447,Liberty Elementary School,004580,"1932 Whetstone River Rd N Caledonia, OH, 43314-9720",2016,90.562,?,,,,,
,East Cleveland City,043901,Caledonia Elementary School,004598,"914 Caledonia Ave Cleveland Heights, OH, 44112-2319",2016,55.928000000000004,?,,,,,
,Cambridge City,043695,Cambridge Middle School,004614,"1400 Deerpath Dr Cambridge, OH, 43725-9098",2016,81.38,?,,,,,
,Cambridge City,043695,Cambridge High School,004622,"1401 Deerpath Dr Cambridge, OH, 43725-9097",2016,75.435,?,,,,,
,Preble Shawnee Local,049288,Camden Primary School,004630,"120 Bloomfield St Camden, OH, 45311-1154",2016,68.763,?,,,,,
,Canfield Local,048314,C H Campbell Elementary School,004697,"300 Moreland Dr Canfield, OH, 44406-1028",2016,109.284,?,,,,,
,Ironton City,044149,Ironton Middle School,004713,"302 Delaware St Ironton, OH, 45638-1010",2016,81.63600000000001,?,,,,,
,Streetsboro City,049239,Campus Intermediate Elementary School,004739,"8955 Kirby Ln Streetsboro, OH, 44241-1724",2016,81.416,?,,,,,
,Jonathan Alder Local,048264,Jonathan Alder Junior High,004747,"6440 Kilbury Huber Rd Plain City, OH, 43064-9573",2016,97.44,?,,,,,
,Northwest Local,049908,W. S. Stinson Elementary School,004754,"8454 Erie Ave NW Canal Fulton, OH, 44614-8859",2016,100.71000000000001,?,,,,,
,Canal Winchester Local,046946,Canal Winchester High School,004770,"300 Washington St Canal Winchester, OH, 43110-1228",2016,83.682,?,,,,,
,Canfield Local,048314,Canfield High School,004796,"100 Cardinal Dr Canfield, OH, 44406-1111",2016,94.676,?,,,,,
,Cleveland Heights-University Heights City,043794,Canterbury Elementary School,004804,"2530 Canterbury Rd Cleveland Heights, OH, 44118-4333",2016,88.143,?,,,,,
,Canton Local,049833,Canton South High School,004812,"600 Faircrest St SE Canton, OH, 44707-1344",2016,68.793,?,,,,,
,East Palestine City,043927,East Palestine Elementary School,004838,"195 W Grant St East Palestine, OH, 44413-1605",2016,94.622,?,,,,,
,Cardinal Local,047175,Cardinal Middle School,004846,"PO Box 879 Middlefield, OH, 44062-0879",2016,80.786,?,,,,,
,Cardinal Local,047175,Cardinal High School,004853,"PO Box 7 Middlefield, OH, 44062-0007",2016,72.71600000000001,?,,,,,
,Cardington-Lincoln Local,048793,Cardington-Lincoln High School,004861,"349 Chesterville Ave Cardington, OH, 43315-9217",2016,72.06,?,,,,,
,Cardington-Lincoln Local,048793,Cardington-Lincoln Elementary School,004879,"121 Nichols St Cardington, OH, 43315-1121",2016,86.89500000000001,?,,,,,
,Carey Exempted Village,045260,Carey High School,004887,"2016 Blue Devil Drive Carey, OH, 43316-1282",2016,69.982,?,,,,,
,Carlisle Local,050419,Carlisle High School,004911,"250 Jamaica Rd Carlisle, OH, 45005-3106",2016,80.86500000000001,?,,,,,
,Carlisle Local,050419,Bobby F. Grigsby Intermediate School,004937,"100 Jamaica Rd Carlisle, OH, 45005-3110",2016,88.423,?,,,,,
,Dayton City,043844,Louise Troy PreK-4 School,004952,"1630 Miami Chapel Rd Dayton, OH, 45408-2528",2016,52.466,?,,,,,
,Bloom-Carroll Local,046862,Bloom-Carroll High School,004994,"5240 Plum Road NW Carroll, OH, 43112-9661",2016,86.802,?,,,,,
,Carrollton Exempted Village,045278,Carrollton Elementary School,005009,"252 3rd St NE Carrollton, OH, 44615-1236",2016,88.262,?,,,,,
,Carrollton Exempted Village,045278,Carrollton High School,005017,"252 3rd St NE Carrollton, OH, 44615-1236",2016,73.831,?,,,,,
,Cincinnati City,043752,Dater Montessori Elementary School,005025,"2840 Boudinot Ave Cincinnati, OH, 45238-2425",2016,94.98400000000001,?,,,,,
,Bedford City,043562,Carylwood Intermediate School,005041,"1387 Caryl Dr Bedford, OH, 44146-4528",2016,74.738,?,,,,,
,Cleveland Municipal,043786,Case,005066,"4050 Superior Ave Cleveland, OH, 44103-1128",2016,38.715,?,,,,,
,Akron City,043489,Case Elementary School,005074,"1393 Westvale Ave Akron, OH, 44313-6565",2016,74.069,?,,,,,
,Bexley City,043620,Cassingham Elementary School,005082,"250 S Cassingham Rd Bexley, OH, 43209-1899",2016,101.071,?,,,,,
,Canton City,043711,Cedar Elementary School,005124,"2823 9th St SW Canton, OH, 44710-1917",2016,64.839,?,,,,,
,Lancaster City,044206,Gorsuch West Elementary School,005132,"440 Trace Dr Lancaster, OH, 43130-4183",2016,85.301,?,,,,,
,Painesville City Local,044628,Chestnut Elementary School,005157,"341 Chestnut St Painesville, OH, 44077-2750",2016,69.122,?,,,,,
,Cedar Cliff Local,047258,Cedarville Elementary School,005165,"PO Box 45 Cedarville, OH, 45314-0045",2016,99.49300000000001,?,,,,,
,Cedar Cliff Local,047258,Cedarville High School,005173,"PO Box 45 Cedarville, OH, 45314-0045",2016,93.333,?,,,,,
,Columbus City,043802,Cedarwood Alternative Elementary School,005181,"775 Bartfield Dr Columbus, OH, 43207-4153",2016,76.775,?,,,,,
,Celina City,043729,Celina Middle School,005199,"615 Holly St Celina, OH, 45822-1352",2016,88.51400000000001,?,,,,,
,Celina City,043729,Celina High School,005207,"715 E Wayne St Celina, OH, 45822-1332",2016,79.084,?,,,,,
,Newton Falls Exempted Village,045567,Newton Falls Middle School,005256,"905 Milton Blvd Newton Falls, OH, 44444-9707",2016,85.83,?,,,,,
,Perry Local,047902,Perry Elementary School,005264,"1 Learning Ln Perry, OH, 44081-9422",2016,94.065,?,,,,,
,Centerburg Local,047829,Centerburg Elementary School,005280,"207 S Preston St Centerburg, OH, 43011-9755",2016,93.91,?,,,,,
,Centerburg Local,047829,Centerburg High School,005298,"3782 Columbus Rd Centerburg, OH, 43011-9475",2016,80.68900000000001,?,,,,,
,Centerville City,043737,Centerville High School,005322,"500 E Franklin St Centerville, OH, 45459-5714",2016,94.23400000000001,?,,,,,
,Sylvania City,044875,Central Trail Elementary School,005330,"4321 Mitchaw Rd Sylvania, OH, 43560-9799",2016,96.187,?,,,,,
,London City,044255,London MIddle School,005348,"270 E Keny Blvd London, OH, 43140-1246",2016,79.101,?,,,,,
,Mason City,050450,Mason Middle School,005363,"6370 S Mason Montgomery Rd Mason, OH, 45040-1728",2016,98.182,?,,,,,
,New Philadelphia City,044487,Central Elementary School,005371,"145 Ray Ave NW New Philadelphia, OH, 44663-2629",2016,91.607,?,,,,,
,Napoleon Area City,044438,Central Elementary School,005397,"725 Westmoreland Ave Napoleon, OH, 43545-1261",2016,100.63300000000001,?,,,,,
,Middletown City,044404,Central Academy Nongraded Elementary School,005405,"4601 Sophie Ave Middletown, OH, 45042-3885",2016,78.87,?,,,,,
,Willard City,045096,Willard Elementary School,005439,"One Flashes Avenue Willard, OH, 44890-1323",2016,75.935,?,,,,,
,Wellston City,045021,Wellston Middle School,005447,"227 Golden Rocket Drive Wellston, OH, 45692-9305",2016,71.765,?,,,,,
,Fairfield City,046102,Fairfield Central Elementary School,005462,"5058 Dixie Hwy Fairfield, OH, 45014-2934",2016,78.498,?,,,,,
,Lexington Local,049437,Central Elementary School,005496,"124 Frederick St Lexington, OH, 44904-1240",2016,103.796,?,,,,,
